sample_id,grouped_feature,contribution,abs_contribution,benign_probability,malicious_probability
545,Pattern_4,1.7579157128401661,5.1083022224641805,0.9999998807907104,1.0000000116860974e-07
545,Pattern_5,0.34653161240030866,3.5682629750240635,0.9999998807907104,1.0000000116860974e-07
545,Pattern_6,-0.8706563250072445,4.219519640876181,0.9999998807907104,1.0000000116860974e-07
545,Pattern_9,-0.3707276172195059,7.4800198400208995,0.9999998807907104,1.0000000116860974e-07
546,Remote_IPs_Access,0.0,0.0,0.999524712562561,0.00047527224523946643
546,Total_Dependencies,0.0,0.0,0.999524712562561,0.00047527224523946643
546,Home_DIR_Access,0.0,0.0,0.999524712562561,0.00047527224523946643
546,Root_DIR_Access,0.0,0.0,0.999524712562561,0.00047527224523946643
546,IO_Operations,-0.43388924050642996,0.43388924050642996,0.999524712562561,0.00047527224523946643
546,File_Operations,-0.2770984840313536,0.2770984840313536,0.999524712562561,0.00047527224523946643
546,Process_Operations,0.19299405931846556,1.19403914725693,0.999524712562561,0.00047527224523946643
546,Security_Operations,0.061483069195594466,0.061483069195594466,0.999524712562561,0.00047527224523946643
546,Network_Operations,0.0,0.0,0.999524712562561,0.00047527224523946643
546,State_Transition,0.0,0.0,0.999524712562561,0.00047527224523946643
546,Read_Processes,0.4880198864692422,13.577267183070543,0.999524712562561,0.00047527224523946643
546,Pattern_2,-0.9918828450927395,3.1114302314922013,0.999524712562561,0.00047527224523946643
546,Pattern_10,-0.7732288211970572,8.67948723158152,0.999524712562561,0.00047527224523946643
546,Pattern_4,1.3868060196072025,4.66597038277131,0.999524712562561,0.00047527224523946643
546,Pattern_5,0.3743138617358127,4.373469749518764,0.999524712562561,0.00047527224523946643
546,Pattern_6,-0.5644912615079253,5.049016522078832,0.999524712562561,0.00047527224523946643
546,Pattern_9,0.9412261411903323,7.5498579656099425,0.999524712562561,0.00047527224523946643
547,Remote_IPs_Access,0.0,0.0,0.9937615990638733,0.006238396745175123
547,Total_Dependencies,0.0,0.0,0.9937615990638733,0.006238396745175123
547,Home_DIR_Access,0.0,0.0,0.9937615990638733,0.006238396745175123
547,Root_DIR_Access,0.0,0.0,0.9937615990638733,0.006238396745175123
547,IO_Operations,-0.42516734636863834,0.42516734636863834,0.9937615990638733,0.006238396745175123
547,File_Operations,-0.2624953627839782,0.2624953627839782,0.9937615990638733,0.006238396745175123
547,Process_Operations,-0.266271243702047,1.599432534463927,0.9937615990638733,0.006238396745175123
547,Security_Operations,-0.11139172305537912,0.18079142501405335,0.9937615990638733,0.006238396745175123
547,Network_Operations,0.0,0.0,0.9937615990638733,0.006238396745175123
547,State_Transition,0.0,0.0,0.9937615990638733,0.006238396745175123
547,Read_Processes,4.0435289587649255,13.48228077187356,0.9937615990638733,0.006238396745175123
547,Pattern_2,-0.5875743799090889,3.86607043175681,0.9937615990638733,0.006238396745175123
547,Pattern_10,-0.8516890460844773,7.182895402039128,0.9937615990638733,0.006238396745175123
547,Pattern_4,-0.5845338341265769,3.2024837857063813,0.9937615990638733,0.006238396745175123
547,Pattern_5,0.5946116895263978,4.663054999362832,0.9937615990638733,0.006238396745175123
547,Pattern_6,0.17162700322152086,4.729306442912962,0.9937615990638733,0.006238396745175123
547,Pattern_9,0.2465406472516823,6.618245441782503,0.9937615990638733,0.006238396745175123
548,Remote_IPs_Access,0.0,0.0,0.899596631526947,0.10040334612131119
548,Total_Dependencies,0.0,0.0,0.899596631526947,0.10040334612131119
548,Home_DIR_Access,0.0,0.0,0.899596631526947,0.10040334612131119
