package_id,archive,archive_type,setup_py_count,ast_parsed_setup_count,regex_parsed_setup_count,setup_without_detected_imports,unique_import_count,total_import_occurrences,standard_unique_imports,third_party_or_other_unique_imports,status
tweepypoll-0.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tweepypoll-0.3.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
twitter-2.0a2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twitter-2.0a2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
twittier-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twittier-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
twoline-0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twoline-0.9.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
twostage-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twostage-1.0.1.tar.gz,tar,1,1,0,0,8,9,5,3,imports detected
twostream-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twostream-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
twweb-0.6.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twweb-0.6.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
twyn-2.6.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\twyn-2.6.9.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
txlogstash-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txlogstash-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
txlongpoll-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txlongpoll-0.3.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
txmandrill-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txmandrill-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
txpkgupload-0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txpkgupload-0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
txrequest-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txrequest-0.1.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
txrequests-0.9.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txrequests-0.9.6.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
txt2txt-1.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txt2txt-1.1.2.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
txtsplit-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\txtsplit-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
tymongo-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tymongo-0.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
type_constraint-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\type_constraint-0.0.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
type_info-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\type_info-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
type_utils-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\type_utils-1.0.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
typed-undefined-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typed-undefined-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
typed_bencode-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typed_bencode-0.0.1.tar.gz,tar,1,1,0,0,6,6,5,1,imports detected
typed_graph-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typed_graph-0.2.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
typedframe-0.9.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typedframe-0.9.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
typedload-2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typedload-2.9.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
typeguard-4.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typeguard-4.3.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
typeinfo-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typeinfo-0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
typejson-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typejson-0.0.2.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
typelib-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typelib-0.0.9.tar.gz,tar,1,1,0,0,6,7,5,1,imports detected
typer-0.12.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typer-0.12.5.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
typergame-0.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typergame-0.3.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
types-beautifulsoup4-4.9.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-beautifulsoup4-4.9.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-colorama-0.4.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-colorama-0.4.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-entrypoints-0.4.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-entrypoints-0.4.1.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-psutil-6.0.0.20240621,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-psutil-6.0.0.20240621.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-python-dateutil-2.9.0.20240906,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-python-dateutil-2.9.0.20240906.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-requests-2.32.0.20240914,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-requests-2.32.0.20240914.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-stripe-3.5.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-stripe-3.5.2.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types-tornado-5.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types-tornado-5.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
types_unopy-1.2.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\types_unopy-1.2.3.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
typesetting-0.1-dev,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typesetting-0.1-dev.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
typeshell-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typeshell-0.1.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
typestring-parser-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typestring-parser-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
typetrainer-0.5.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typetrainer-0.5.2.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
typhooninfo-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typhooninfo-0.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
typing-3.7.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typing-3.7.4.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
typing_checked-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typing_checked-1.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
typing_extensions-4.9.0rc1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typing_extensions-4.9.0rc1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
typing_inspect-0.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typing_inspect-0.9.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
typingchecker-0.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typingchecker-0.1.9.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
typingvid-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typingvid-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
typs-0.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typs-0.0.6.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
typstwriter-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\typstwriter-0.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
tystrings-1.2.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tystrings-1.2.3.tar.gz,tar,1,1,0,0,6,6,5,1,imports detected
tython-0.0.1a0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tython-0.0.1a0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
tzdata-2024.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tzdata-2024.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
tzlocal-5.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tzlocal-5.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
tzwhere-3.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\tzwhere-3.0.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
u-ipmask-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\u-ipmask-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uaedata-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uaedata-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uastyle-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uastyle-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ub-split-map-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ub-split-map-0.2.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
ube3_apa-1.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ube3_apa-1.3.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
uberpong-0.1.0a1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uberpong-0.1.0a1.tar.gz,tar,1,1,0,0,5,9,2,3,imports detected
ucapi-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ucapi-0.2.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
ucloud-client-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ucloud-client-1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ucloudclient-0.2.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ucloudclient-0.2.4.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
udata_hydra-2.0.0.dev956,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\udata_hydra-2.0.0.dev956.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
udp-2.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\udp-2.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ufo_configs-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ufo_configs-2.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uhttplib-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uhttplib-0.2.tar.gz,tar,1,1,0,0,3,3,3,0,imports detected
uiloader-0.4.dev0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uiloader-0.4.dev0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
uitdatabank-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uitdatabank-0.1.1.zip,zip,1,1,0,0,1,1,0,1,imports detected
ujson-5.10.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ujson-5.10.0.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
ukritlib-0.3.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ukritlib-0.3.9.tar.gz,tar,1,1,0,0,2,3,1,1,imports detected
ullm-0.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ullm-0.5.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
ullvm-0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ullvm-0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ultrachic-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultrachic-1.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ultrack-0.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultrack-0.5.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
ultrack-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultrack-0.6.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
ultragraph-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultragraph-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ultraify-0.0.dev1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultraify-0.0.dev1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
ultraimport-0.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultraimport-0.0.7.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
ultralite-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultralite-0.1.1.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
ultralytics-8.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultralytics-8.2.9.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
ultramen-1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultramen-1.1.tar.gz,tar,1,1,0,0,2,2,2,0,imports detected
ultrashort-0.0.1a0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultrashort-0.0.1a0.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
ultrasplit-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultrasplit-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ultroidinstaller-0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ultroidinstaller-0.4.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
umpy-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\umpy-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
umr_telegram_driver-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\umr_telegram_driver-0.2.1.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
unfollower-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unfollower-1.1.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
unicode_obfuscate-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unicode_obfuscate-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
Unidecode-1.3.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Unidecode-1.3.8.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
unidecode_replace-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unidecode_replace-1.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uninstaller-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uninstaller-0.0.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
unipygame-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unipygame-0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uniswap-sdk-0.1.0a1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uniswap-sdk-0.1.0a1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uniswap-smart-path-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uniswap-smart-path-0.2.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uniswap_python-0.7.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uniswap_python-0.7.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
unit-db-test-0.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unit-db-test-0.1.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uniter-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uniter-1.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
unitgrade-1.0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unitgrade-1.0.0.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
unlocker-2.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unlocker-2.2.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
unpacked-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\unpacked-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
untinyurl-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\untinyurl-0.1.1.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
uoft_core-1.0.1.dev2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uoft_core-1.0.1.dev2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uoy-assessment-uploader-1.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uoy-assessment-uploader-1.2.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
update-ip-0.2.2_,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\update-ip-0.2.2_.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
updater-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\updater-0.3.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
updates-0.1.7.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\updates-0.1.7.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
upgini-1.1.99,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\upgini-1.1.99.tar.gz,tar,1,1,0,0,6,6,5,1,imports detected
upinfopy-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\upinfopy-0.1.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
upload-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\upload-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
upload_component-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\upload_component-0.0.5.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
upload_testing-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\upload_testing-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uploader-0.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uploader-0.5.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uploadgram-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uploadgram-0.3.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uploadlib-0.1.29,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uploadlib-0.1.29.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
uploadoss-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uploadoss-0.3.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
uploadtest-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uploadtest-1.0.1.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
uploadtool-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uploadtool-0.2.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uppullz-1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uppullz-1.1.tar.gz,tar,1,1,0,0,2,2,2,0,imports detected
uproot-5.3.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uproot-5.3.9.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uptimecurl-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uptimecurl-0.1.5.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uptools-0.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uptools-0.1.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
uri-template-1.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uri-template-1.3.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
uritemplate-4.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\uritemplate-4.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
url-splitter-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\url-splitter-0.0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
url_cache-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\url_cache-0.0.9.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
url_downloader-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\url_downloader-1.0.5.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
URLEncoder-1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\URLEncoder-1.1.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
urler-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urler-0.1.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
urlget-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urlget-0.0.3.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
urllib-3-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urllib-3-0.1.tar.gz,tar,1,1,0,0,4,6,3,1,imports detected
urllib3-2.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urllib3-2.2.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
urllib5-66.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urllib5-66.0.3.tar.gz,tar,1,1,0,0,1,2,0,1,imports detected
urlminer-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urlminer-0.1.1.zip,zip,1,1,0,0,2,2,1,1,imports detected
urlrelay-0.7.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urlrelay-0.7.1.zip,zip,1,1,0,0,3,3,1,2,imports detected
urlreplacer-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urlreplacer-0.1.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
urlstring-2.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urlstring-2.4.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
urltk-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urltk-1.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
urlz-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\urlz-0.1.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
us_vis-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\us_vis-1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
usbsecurity-gui-4.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\usbsecurity-gui-4.1.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
