package_id,archive,archive_type,setup_member,setup_size_bytes,parser,unique_import_count,total_import_occurrences,imports
antchain_zjlm-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antchain_zjlm-1.0.2.tar.gz,tar,antchain_zjlm-1.0.2/setup.py,2493,ast,2,2,os; setuptools
antiafk-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\antiafk-1.0.0.tar.gz,tar,antiafk-1.0.0/setup.py,1438,ast,2,2,os; setuptools
anyencoder-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\anyencoder-0.0.3.tar.gz,tar,anyencoder-0.0.3/setup.py,986,ast,1,1,setuptools
anyhttp-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\anyhttp-0.1.tar.gz,tar,anyhttp-0.1/setup.py,3212,ast,6,6,anyhttp; os; setuptools; sys; unittest; unittest2
aparatlib-0.5.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aparatlib-0.5.2.tar.gz,tar,aparatlib-0.5.2/setup.py,1478,ast,1,1,setuptools
apclusterv-1.2.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apclusterv-1.2.5.tar.gz,tar,apclusterv-1.2.5/setup.py,1453,ast,2,2,os; setuptools
apds9960-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apds9960-0.2.tar.gz,tar,apds9960-0.2/setup.py,867,ast,1,1,distutils
api-1.0.0.dev5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\api-1.0.0.dev5.tar.gz,tar,api-1.0.0.dev5/setup.py,117,ast,1,1,setuptools
api_toolkit-0.3.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\api_toolkit-0.3.9.tar.gz,tar,api_toolkit-0.3.9/setup.py,1662,ast,4,5,os; setuptools; sys; tox
apibackuper-1.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apibackuper-1.0.8.tar.gz,tar,apibackuper-1.0.8/setup.py,3549,ast,8,9,apibackuper; argparse; codecs; io; pytest; re; setuptools; sys
apidev-coop_cms-1.6.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apidev-coop_cms-1.6.5.tar.gz,tar,apidev-coop_cms-1.6.5/setup.py,1723,ast,3,4,ez_setup; os; setuptools
apirequests-0.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apirequests-0.0.8.tar.gz,tar,apirequests-0.0.8/setup.py,724,ast,2,2,os; setuptools
apkg-0.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apkg-0.5.1.tar.gz,tar,apkg-0.5.1/setup.py,627,ast,2,2,os; setuptools
app_client-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\app_client-0.0.2.tar.gz,tar,app_client-0.0.2/setup.py,328,ast,1,1,setuptools
appdefender-0.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\appdefender-0.4.3.tar.gz,tar,appdefender-0.4.3/setup.py,1241,ast,2,2,pathlib; setuptools
appdirs-1.4.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\appdirs-1.4.4.tar.gz,tar,appdirs-1.4.4/setup.py,2153,ast,5,6,ast; distutils; os; setuptools; sys
appetizer-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\appetizer-1.0.0.tar.gz,tar,appetizer-1.0.0/setup.py,851,ast,2,2,os; setuptools
apple-music-python-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apple-music-python-1.0.5.tar.gz,tar,apple-music-python-1.0.5/setup.py,609,ast,1,1,setuptools
applepush-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\applepush-0.0.2.tar.gz,tar,applepush-0.0.2/setup.py,350,ast,1,1,setuptools
applicationinsights-0.11.10,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\applicationinsights-0.11.10.tar.gz,tar,applicationinsights-0.11.10/setup.py,2494,ast,3,3,codecs; os; setuptools
APT_stats-0.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\APT_stats-0.0.4.tar.gz,tar,APT_stats-0.0.4/setup.py,728,ast,1,2,setuptools
apush-0.2.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\apush-0.2.3.tar.gz,tar,apush-0.2.3/setup.py,518,ast,1,1,setuptools
aquests-0.8.9.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aquests-0.8.9.3.tar.gz,tar,aquests-0.8.9.3/setup.py,2894,ast,9,9,distutils; glob; os; re; setuptools; shutil; site; sys; warnings
arangodb-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arangodb-0.0.9.tar.gz,tar,arangodb-0.0.9/setup.py,1901,ast,4,5,os; pytest; setuptools; sys
arangodb-pythongraph-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arangodb-pythongraph-0.1.4.tar.gz,tar,arangodb-pythongraph-0.1.4/setup.py,3178,ast,1,1,setuptools
arcalive-0.5.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcalive-0.5.3.tar.gz,tar,arcalive-0.5.3/setup.py,674,ast,1,1,setuptools
arcane-snapchat-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcane-snapchat-0.2.0.tar.gz,tar,arcane-snapchat-0.2.0/setup.py,1264,ast,1,1,setuptools
arcane-stackdriver-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcane-stackdriver-1.0.0.tar.gz,tar,arcane-stackdriver-1.0.0/setup.py,1144,ast,1,1,setuptools
architect-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\architect-0.6.0.tar.gz,tar,architect-0.6.0/setup.py,2853,ast,4,5,nose; os; setuptools; sys
Archive-0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Archive-0.3.tar.gz,tar,Archive-0.3/setup.py,537,ast,1,1,setuptools
arcpy_virtualenv-10.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arcpy_virtualenv-10.5.tar.gz,tar,arcpy_virtualenv-10.5/setup.py,256,ast,1,1,setuptools
arequests-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arequests-0.1.1.tar.gz,tar,arequests-0.1.1/setup.py,545,ast,1,1,distutils
arg-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arg-0.0.1.tar.gz,tar,arg-0.0.1/setup.py,970,ast,2,2,setuptools; sys
argcomplete-3.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argcomplete-3.5.0.tar.gz,tar,argcomplete-3.5.0/setup.py,372,ast,2,2,glob; setuptools
argcomplete-3.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argcomplete-3.5.0.tar.gz,tar,argcomplete-3.5.0/test/test_package/setup.py,299,ast,1,1,setuptools
argon2-cffi-bindings-21.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argon2-cffi-bindings-21.2.0.tar.gz,tar,argon2-cffi-bindings-21.2.0/setup.py,3511,ast,5,5,pathlib; platform; setuptools; sys; wheel
argparse-1.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argparse-1.4.0.tar.gz,tar,argparse-1.4.0/setup.py,1372,ast,4,4,argparse; os; setuptools; sys
argreq-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argreq-0.2.0.tar.gz,tar,argreq-0.2.0/setup.py,681,ast,2,2,argreq; setuptools
argsrun-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argsrun-0.0.2.tar.gz,tar,argsrun-0.0.2/setup.py,1817,ast,3,3,os; re; setuptools
argus_python-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\argus_python-0.1.1.tar.gz,tar,argus_python-0.1.1/setup.py,1562,ast,1,1,setuptools
ari-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ari-0.1.3.tar.gz,tar,ari-0.1.3/setup.py,954,ast,2,2,os; setuptools
arrow-1.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arrow-1.3.0.tar.gz,tar,arrow-1.3.0/setup.py,965,ast,1,1,distutils
arya-1.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\arya-1.1.5.tar.gz,tar,arya-1.1.5/setup.py,1819,ast,5,7,distutils; os; pytest; setuptools; sys
asaloader-0.5.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asaloader-0.5.8.tar.gz,tar,asaloader-0.5.8/setup.py,1095,ast,4,4,asaloader; os; setuptools; utils
ascii-3.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii-3.6.tar.gz,tar,ascii-3.6/setup.py,503,ast,1,1,distutils
ascii_art-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii_art-0.1.0.tar.gz,tar,ascii_art-0.1.0/setup.py,969,ast,2,2,ascii_art; setuptools
ascii_chiper-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii_chiper-0.1.4.tar.gz,tar,ascii_chiper-0.1.4/setup.py,1124,ast,1,1,setuptools
ascii_colors-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ascii_colors-0.4.2.tar.gz,tar,ascii_colors-0.4.2/setup.py,1251,ast,1,1,setuptools
asciiart-0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asciiart-0.2.tar.gz,tar,asciiart-0.2/setup.py,840,ast,1,1,setuptools
asciitext-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asciitext-0.0.5.tar.gz,tar,asciitext-0.0.5/setup.py,2047,ast,1,1,setuptools
asdfghjkl-0.1a4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asdfghjkl-0.1a4.tar.gz,tar,asdfghjkl-0.1a4/setup.py,69,ast,1,1,setuptools
asdjgasdghasdhjgasghd-1.0.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asdjgasdghasdhjgasghd-1.0.7.tar.gz,tar,asdjgasdghasdhjgasghd-1.0.7/setup.py,1492,ast,1,1,setuptools
asgiref-3.8.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asgiref-3.8.1.tar.gz,tar,asgiref-3.8.1/setup.py,70,ast,1,1,setuptools
ashcrypt-4.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ashcrypt-4.0.0.tar.gz,tar,ashcrypt-4.0.0/setup.py,1533,ast,1,1,setuptools
asmita_matplotlib-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asmita_matplotlib-1.0.tar.gz,tar,asmita_matplotlib-1.0/setup.py,248,ast,2,2,pathlib; setuptools
asn1crypto-1.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asn1crypto-1.5.1.tar.gz,tar,asn1crypto-1.5.1/setup.py,4892,ast,6,8,codecs; os; setuptools; shutil; sys; warnings
asrequests-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asrequests-0.1.1.tar.gz,tar,asrequests-0.1.1/setup.py,1742,ast,1,1,setuptools
asteroid-0.7.0.dev0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asteroid-0.7.0.dev0.tar.gz,tar,asteroid-0.7.0.dev0/setup.py,2353,ast,4,4,codecs; os; re; setuptools
asteroid-filterbanks-0.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asteroid-filterbanks-0.4.0.tar.gz,tar,asteroid-filterbanks-0.4.0/setup.py,1575,ast,4,4,codecs; os; re; setuptools
astload-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astload-0.1.1.tar.gz,tar,astload-0.1.1/setup.py,37,ast,1,1,setuptools
astra-http-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astra-http-0.0.0.tar.gz,tar,astra-http-0.0.0/setup.py,1202,ast,5,5,__future__; io; os; setuptools; sys
astral-3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astral-3.2.tar.gz,tar,astral-3.2/setup.py,1301,ast,1,1,setuptools
astrality-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\astrality-1.1.1.tar.gz,tar,astrality-1.1.1/setup.py,1355,ast,2,2,pathlib; setuptools
asttokens-2.4.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asttokens-2.4.1.tar.gz,tar,asttokens-2.4.1/setup.py,211,ast,1,1,setuptools
async-0.6.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-0.6.2.tar.gz,tar,async-0.6.2/setup.py,3613,ast,4,5,distutils; os; setuptools; sys
async-dispatch-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-dispatch-0.1.tar.gz,tar,async-dispatch-0.1/setup.py,670,ast,1,1,setuptools
async-lru-2.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-lru-2.0.4.tar.gz,tar,async-lru-2.0.4/setup.py,39,ast,1,1,setuptools
async-timeout-4.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\async-timeout-4.0.3.tar.gz,tar,async-timeout-4.0.3/setup.py,39,ast,1,1,setuptools
asynccli-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asynccli-0.1.3.tar.gz,tar,asynccli-0.1.3/setup.py,844,ast,1,1,setuptools
asyncinit-0.2.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncinit-0.2.4.tar.gz,tar,asyncinit-0.2.4/setup.py,829,ast,1,1,setuptools
asyncio-3.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncio-3.4.3.tar.gz,tar,asyncio-3.4.3/setup.py,1241,ast,3,3,distutils; os; setuptools
asyncio37-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncio37-0.1.3.tar.gz,tar,asyncio37-0.1.3/setup.py,1859,ast,4,4,os; setuptools; subprocess; sys
asyncio_pool-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncio_pool-0.6.0.tar.gz,tar,asyncio_pool-0.6.0/setup.py,1144,ast,1,1,setuptools
asyncit-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncit-0.0.5.tar.gz,tar,asyncit-0.0.5/setup.py,1005,ast,2,2,setuptools; version_helpers
asyncpool-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asyncpool-1.0.tar.gz,tar,asyncpool-1.0/setup.py,1152,ast,3,4,os; setuptools; sys
asynctest-0.13.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\asynctest-0.13.0.tar.gz,tar,asynctest-0.13.0/setup.py,293,ast,1,1,setuptools
at-hackerspace-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\at-hackerspace-0.2.0.tar.gz,tar,at-hackerspace-0.2.0/setup.py,774,ast,1,1,distutils
atmodel-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\atmodel-0.1.0.tar.gz,tar,atmodel-0.1.0/setup.py,1323,ast,1,1,setuptools
atom_alter_api-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\atom_alter_api-0.1.4.tar.gz,tar,atom_alter_api-0.1.4/setup.py,933,ast,1,1,setuptools
ATPost-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ATPost-0.1.tar.gz,tar,ATPost-0.1/setup.py,328,ast,1,1,setuptools
audio-1.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\audio-1.5.0.tar.gz,tar,audio-1.5.0/setup.py,1234,ast,1,1,setuptools
auth-0.5.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\auth-0.5.3.tar.gz,tar,auth-0.5.3/setup.py,1875,ast,6,7,glob; imp; io; os; setuptools; sys
authlib-httpx-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\authlib-httpx-0.1.1.tar.gz,tar,authlib-httpx-0.1.1/setup.py,1909,ast,1,1,setuptools
autogui-0.1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\autogui-0.1.8.tar.gz,tar,autogui-0.1.8/setup.py,864,ast,1,1,setuptools
autoscriber-1.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\autoscriber-1.0.4.tar.gz,tar,autoscriber-1.0.4/setup.py,861,ast,2,2,setuptools; sys
aws-0.2.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws-0.2.5.tar.gz,tar,aws-0.2.5/setup.py,1812,ast,3,3,os; re; setuptools
aws-iam-cli-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws-iam-cli-1.2.0.tar.gz,tar,aws-iam-cli-1.2.0/setup.py,1097,ast,1,1,setuptools
aws-requests-auth-0.4.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws-requests-auth-0.4.3.tar.gz,tar,aws-requests-auth-0.4.3/setup.py,670,ast,1,1,setuptools
aws_creds_replace-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\aws_creds_replace-0.0.3.tar.gz,tar,aws_creds_replace-0.0.3/setup.py,997,ast,2,3,pip; setuptools
awscli-1.9.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\awscli-1.9.9.tar.gz,tar,awscli-1.9.9/setup.py,2247,ast,4,4,awscli; py2exe; setuptools; sys
awsglue-devel-0.0.0.post20211019,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\awsglue-devel-0.0.0.post20211019.tar.gz,tar,awsglue-devel-0.0.0.post20211019/setup.py,225,ast,1,1,setuptools
axel2-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\axel2-0.1.0.tar.gz,tar,axel2-0.1.0/setup.py,1834,ast,4,4,os; pyl; setuptools; subprocess
axp209-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\axp209-0.1.tar.gz,tar,axp209-0.1/setup.py,1259,ast,3,3,codecs; os; setuptools
azure-cli-privatedns-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-cli-privatedns-1.0.2.tar.gz,tar,azure-cli-privatedns-1.0.2/setup.py,1983,ast,4,4,azure_bdist_wheel; codecs; distutils; setuptools
azure-common-1.1.28,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-common-1.1.28.zip,zip,azure-common-1.1.28/setup.py,2638,ast,5,5,azure; io; os; re; setuptools
azure-cosmos-4.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-cosmos-4.7.0.tar.gz,tar,azure-cosmos-4.7.0/setup.py,2544,ast,4,4,io; os; re; setuptools
azure-data-tables-12.5.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-data-tables-12.5.0.tar.gz,tar,azure-data-tables-12.5.0/setup.py,2577,ast,4,4,io; os; re; setuptools
azure-datalake-store-0.0.53,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-datalake-store-0.0.53.tar.gz,tar,azure-datalake-store-0.0.53/setup.py,2375,ast,3,3,io; re; setuptools
azure-devtools-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-devtools-1.2.0.tar.gz,tar,azure-devtools-1.2.0/setup.py,1788,ast,2,2,io; setuptools
azure-graphrbac-0.61.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-graphrbac-0.61.1.zip,zip,azure-graphrbac-0.61.1/setup.py,2840,ast,5,5,azure; io; os; re; setuptools
azure-identity-1.17.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-identity-1.17.1.tar.gz,tar,azure-identity-1.17.1/setup.py,2274,ast,4,4,io; os; re; setuptools
azure-keyvault-4.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-keyvault-4.2.0.zip,zip,azure-keyvault-4.2.0/setup.py,1653,ast,2,2,io; setuptools
azure-keyvault-keys-4.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-keyvault-keys-4.9.0.tar.gz,tar,azure-keyvault-keys-4.9.0/setup.py,2489,ast,4,4,io; os; re; setuptools
azure-keyvault-secrets-4.8.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-keyvault-secrets-4.8.0.tar.gz,tar,azure-keyvault-secrets-4.8.0/setup.py,2467,ast,4,4,io; os; re; setuptools
azure-mgmt-authorization-4.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-authorization-4.0.0.zip,zip,azure-mgmt-authorization-4.0.0/setup.py,2865,ast,4,4,io; os; re; setuptools
azure-mgmt-cdn-13.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-cdn-13.1.1.tar.gz,tar,azure-mgmt-cdn-13.1.1/setup.py,2772,ast,4,4,io; os; re; setuptools
azure-mgmt-compute-33.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-compute-33.0.0.tar.gz,tar,azure-mgmt-compute-33.0.0/setup.py,2816,ast,4,4,io; os; re; setuptools
azure-mgmt-containerinstance-10.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-containerinstance-10.1.0.zip,zip,azure-mgmt-containerinstance-10.1.0/setup.py,2851,ast,4,4,io; os; re; setuptools
azure-mgmt-containerregistry-10.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-containerregistry-10.3.0.tar.gz,tar,azure-mgmt-containerregistry-10.3.0/setup.py,2863,ast,4,4,io; os; re; setuptools
azure-mgmt-core-1.4.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-core-1.4.0.zip,zip,azure-mgmt-core-1.4.0/setup.py,2541,ast,4,4,io; os; re; setuptools
azure-mgmt-cosmosdb-9.5.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-cosmosdb-9.5.1.tar.gz,tar,azure-mgmt-cosmosdb-9.5.1/setup.py,2783,ast,4,4,io; os; re; setuptools
azure-mgmt-databoxedge-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-databoxedge-1.0.0.zip,zip,azure-mgmt-databoxedge-1.0.0/setup.py,2898,ast,5,5,azure; io; os; re; setuptools
azure-mgmt-devtestlabs-9.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-devtestlabs-9.0.0.zip,zip,azure-mgmt-devtestlabs-9.0.0/setup.py,2860,ast,5,5,azure; io; os; re; setuptools
azure-mgmt-dns-8.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-dns-8.1.0.zip,zip,azure-mgmt-dns-8.1.0/setup.py,2845,ast,4,4,io; os; re; setuptools
azure-mgmt-iothub-3.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-iothub-3.0.0.tar.gz,tar,azure-mgmt-iothub-3.0.0/setup.py,2852,ast,4,4,io; os; re; setuptools
azure-mgmt-keyvault-10.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-keyvault-10.3.1.tar.gz,tar,azure-mgmt-keyvault-10.3.1/setup.py,2819,ast,4,4,io; os; re; setuptools
azure-mgmt-loganalytics-12.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-loganalytics-12.0.0.zip,zip,azure-mgmt-loganalytics-12.0.0/setup.py,3042,ast,5,5,azure; io; os; re; setuptools
azure-mgmt-monitor-6.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-monitor-6.0.2.tar.gz,tar,azure-mgmt-monitor-6.0.2/setup.py,2829,ast,4,4,io; os; re; setuptools
azure-mgmt-msi-7.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-msi-7.0.0.zip,zip,azure-mgmt-msi-7.0.0/setup.py,2812,ast,4,4,io; os; re; setuptools
azure-mgmt-network-26.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-network-26.0.0.tar.gz,tar,azure-mgmt-network-26.0.0/setup.py,2819,ast,4,4,io; os; re; setuptools
azure-mgmt-purview-1.1.0b1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-purview-1.1.0b1.zip,zip,azure-mgmt-purview-1.1.0b1/setup.py,2770,ast,4,4,io; os; re; setuptools
azure-mgmt-rdbms-10.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\azure-mgmt-rdbms-10.1.0.zip,zip,azure-mgmt-rdbms-10.1.0/setup.py,2577,ast,4,4,io; os; re; setuptools
